UTC:,2022-07-20 03:50:46.907269
Isrc:,100plus
time [s],data*0.1 [mV]:
1658289046.9112673,-20734,-21188,-21677,-21569,-21627,-21515,-21609,-21352,-21084,-21258,-21127,-20776,-21118,-21501,-21286,-20859,
1658289046.9112673,A
1658289046.9132693,-20735,-21182,-21676,-21571,-21631,-21524,-21609,-21352,-21083,-21263,-21123,-20772,-21122,-21500,-21288,-20868,
1658289046.914269,A
1658289046.916268,-20739,-21187,-21674,-21573,-21629,-21528,-21609,-21350,-21082,-21260,-21125,-20771,-21121,-21499,-21289,-20867,
1658289046.916268,A
1658289046.9182684,-20735,-21185,-21676,-21572,-21629,-21522,-21605,-21357,-21078,-21263,-21124,-20773,-21119,-21501,-21288,-20868,
1658289046.9182684,A
1658289046.9222758,-20734,-21187,-21677,-21571,-21628,-21527,-21608,-21355,-21082,-21256,-21123,-20775,-21119,-21506,-21288,-20865,
1658289046.9222758,A
1658289046.9262686,-20738,-21182,-21681,-21569,-21632,-21520,-21611,-21350,-21080,-21260,-21123,-20773,-21122,-21500,-21289,-20864,
1658289046.9262686,A
1658289046.9292777,-20737,-21185,-21674,-21570,-21635,-21517,-21610,-21357,-21080,-21263,-21126,-20772,-21122,-21503,-21288,-20871,
1658289046.9292777,A
1658289046.932267,-20741,-21186,-21680,-21569,-21629,-21521,-21610,-21357,-21081,-21256,-21123,-20774,-21121,-21500,-21286,-20867,
1658289046.932267,A
1658289046.9342656,-20736,-21186,-21678,-21567,-21631,-21523,-21611,-21350,-21084,-21259,-21113,-20776,-21118,-21501,-21285,-20867,
1658289046.9342656,A
1658289046.9363177,-20737,-21183,-21676,-21564,-21630,-21523,-21606,-21355,-21084,-21258,-21123,-20777,-21119,-21504,-21290,-20863,
1658289046.937322,A
1658289046.9392936,-20739,-21183,-21679,-21573,-21634,-21524,-21611,-21357,-21080,-21261,-21125,-20775,-21120,-21502,-21287,-20865,
1658289046.9392936,A
1658289046.9422674,-20739,-21182,-21678,-21573,-21626,-21525,-21610,-21354,-21080,-21262,-21129,-20777,-21121,-21501,-21289,-20865,
1658289046.9422674,A
1658289046.946267,-20736,-21189,-21677,-21570,-21629,-21523,-21610,-21360,-21084,-21265,-21124,-20774,-21122,-21500,-21289,-20865,
1658289046.946267,A
1658289046.9492655,-20737,-21187,-21676,-21571,-21637,-21519,-21607,-21355,-21081,-21263,-21126,-20777,-21123,-21507,-21286,-20870,
1658289046.9492655,A
1658289046.9522653,-20734,-21187,-21681,-21571,-21632,-21521,-21609,-21353,-21085,-21263,-21127,-20772,-21125,-21504,-21289,-20869,
1658289046.9522653,A
1658289046.9552658,-20743,-21186,-21679,-21571,-21633,-21520,-21613,-21355,-21083,-21267,-21122,-20777,-21123,-21503,-21289,-20863,
1658289046.9552658,A
1658289046.9572675,-20740,-21183,-21682,-21576,-21631,-21523,-21612,-21358,-21083,-21262,-21128,-20780,-21127,-21508,-21289,-20869,
1658289046.9572675,A
1658289046.96027,-20735,-21187,-21681,-21570,-21631,-21527,-21613,-21358,-21085,-21262,-21128,-20775,-21120,-21506,-21289,-20869,
1658289046.96027,A
1658289046.9642694,-20741,-21184,-21679,-21568,-21629,-21521,-21610,-21363,-21084,-21264,-21127,-20773,-21123,-21506,-21291,-20867,
1658289046.9642694,A
1658289046.9662673,-20737,-21186,-21679,-21574,-21637,-21523,-21610,-21356,-21084,-21262,-21127,-20776,-21124,-21503,-21288,-20871,
1658289046.9672668,A
1658289046.9692643,-20737,-21189,-21676,-21573,-21635,-21524,-21608,-21358,-21082,-21266,-21126,-20779,-21132,-21504,-21282,-20864,
1658289046.9692643,A
1658289046.9712667,-20747,-21193,-21686,-21574,-21621,-21518,-21621,-21357,-21099,-21260,-21119,-20769,-21118,-21513,-21295,-20871,
1658289046.9712667,A
1658289046.9732664,-20728,-21181,-21668,-21569,-21636,-21525,-21605,-21342,-21077,-21271,-21130,-20782,-21129,-21491,-21289,-20875,
1658289046.9732664,A
1658289046.9762669,-20751,-21191,-21680,-21569,-21630,-21533,-21613,-21359,-21079,-21250,-21124,-20775,-21133,-21499,-21295,-20857,
1658289046.9762669,A
1658289046.9792645,-20729,-21179,-21682,-21576,-21621,-21516,-21604,-21359,-21084,-21273,-21129,-20772,-21119,-21509,-21296,-20871,
1658289046.9792645,A
1658289046.9822686,-20736,-21174,-21677,-21562,-21634,-21526,-21611,-21354,-21081,-21259,-21125,-20781,-21121,-21512,-21273,-20865,
1658289046.9822686,A
1658289046.9852688,-20743,-21191,-21680,-21573,-21617,-21514,-21614,-21361,-21087,-21262,-21114,-20784,-21123,-21508,-21310,-20882,
1658289046.9852688,A
1658289046.9882677,-20723,-21184,-21682,-21582,-21647,-21536,-21603,-21347,-21104,-21271,-21147,-20784,-21127,-21501,-21293,-20871,
1658289046.9882677,A
1658289046.9902704,-20748,-21196,-21687,-21570,-21626,-21520,-21602,-21357,-21077,-21269,-21122,-20782,-21131,-21500,-21296,-20862,
1658289046.9902704,A
1658289046.9932697,-20741,-21195,-21687,-21579,-21639,-21522,-21613,-21368,-21087,-21266,-21124,-20769,-21125,-21497,-21297,-20884,
1658289046.9932697,A
1658289046.9952676,-20754,-21171,-21674,-21565,-21624,-21531,-21604,-21359,-21090,-21262,-21127,-20788,-21130,-21498,-21289,-20872,
1658289046.9952676,A
1658289046.9972663,-20745,-21192,-21691,-21559,-21630,-21531,-21614,-21368,-21083,-21261,-21125,-20784,-21124,-21515,-21300,-20872,
1658289046.9972663,A
1658289047.0002668,-20745,-21183,-21679,-21570,-21640,-21532,-21600,-21358,-21093,-21275,-21145,-20790,-21118,-21505,-21296,-20867,
1658289047.0002668,A
1658289047.0022666,-20744,-21186,-21686,-21575,-21632,-21541,-21636,-21372,-21093,-21270,-21121,-20784,-21135,-21516,-21302,-20872,
1658289047.0022666,A
1658289047.0042665,-20738,-21194,-21687,-21571,-21634,-21524,-21622,-21355,-21096,-21279,-21120,-20775,-21124,-21509,-21295,-20887,
1658289047.0042665,A
1658289047.006266,-20756,-21179,-21693,-21560,-21639,-21536,-21624,-21348,-21076,-21256,-21136,-20800,-21138,-21500,-21302,-20867,
1658289047.006266,A
1658289047.008266,-20758,-21197,-21681,-21572,-21623,-21518,-21611,-21368,-21105,-21263,-21127,-20781,-21144,-21513,-21299,-20878,
1658289047.008266,A
1658289047.0122697,-20739,-21198,-21682,-21569,-21643,-21528,-21612,-21368,-21088,-21270,-21154,-20777,-21111,-21500,-21290,-20882,
1658289047.0122697,A
1658289047.0162652,-20752,-21197,-21673,-21583,-21628,-21536,-21637,-21369,-21081,-21258,-21135,-20798,-21131,-21527,-21296,-20863,
1658289047.0162652,A
1658289047.018265,-20747,-21202,-21698,-21565,-21645,-21520,-21611,-21363,-21100,-21271,-21132,-20771,-21123,-21511,-21283,-20874,
1658289047.018265,A
1658289047.0202658,-20732,-21183,-21677,-21571,-21630,-21533,-21607,-21349,-21093,-21265,-21110,-20792,-21122,-21503,-21278,-20875,
1658289047.0202658,A
1658289047.0222657,-20747,-21183,-21674,-21565,-21626,-21521,-21608,-21353,-21069,-21256,-21125,-20765,-21121,-21509,-21306,-20860,
1658289047.0222657,A
1658289047.0242665,-20732,-21176,-21689,-21584,-21649,-21527,-21602,-21349,-21084,-21254,-21145,-20775,-21124,-21503,-21295,-20870,
1658289047.0242665,A
1658289047.0272682,-20752,-21187,-21666,-21567,-21642,-21516,-21628,-21368,-21082,-21260,-21124,-20766,-21124,-21506,-21280,-20861,
1658289047.0272682,A
1658289047.0302682,-20735,-21195,-21686,-21577,-21628,-21523,-21611,-21358,-21086,-21266,-21128,-20772,-21126,-21505,-21289,-20866,
1658289047.0312665,A
1658289047.033267,-20746,-21187,-21683,-21569,-21634,-21530,-21614,-21356,-21085,-21265,-21127,-20774,-21122,-21505,-21288,-20868,
1658289047.033267,A
1658289047.0352662,-20745,-21184,-21682,-21574,-21635,-21524,-21616,-21357,-21088,-21266,-21127,-20777,-21127,-21506,-21289,-20872,
1658289047.0352662,A
1658289047.0372696,-20749,-21186,-21681,-21575,-21634,-21525,-21615,-21357,-21088,-21267,-21123,-20778,-21127,-21502,-21291,-20870,
1658289047.0372696,A
1658289047.040266,-20741,-21188,-21681,-21576,-21636,-21526,-21616,-21365,-21087,-21265,-21126,-20781,-21126,-21507,-21293,-20866,
1658289047.040266,A
1658289047.0432665,-20743,-21188,-21683,-21575,-21631,-21522,-21614,-21355,-21087,-21264,-21128,-20778,-21125,-21508,-21290,-20867,
1658289047.0432665,A
1658289047.0462666,-20748,-21194,-21681,-21576,-21636,-21525,-21615,-21360,-21085,-21264,-21122,-20780,-21125,-21506,-21289,-20872,
1658289047.0462666,A
1658289047.0482638,-20737,-21188,-21681,-21572,-21634,-21527,-21613,-21359,-21082,-21268,-21124,-20780,-21126,-21505,-21296,-20868,
1658289047.0482638,A
1658289047.0502648,-20740,-21186,-21682,-21574,-21632,-21525,-21611,-21357,-21086,-21263,-21128,-20776,-21127,-21507,-21290,-20866,
1658289047.0512655,A
1658289047.0532641,-20740,-21186,-21680,-21575,-21628,-21524,-21609,-21355,-21084,-21263,-21122,-20778,-21127,-21500,-21293,-20869,
1658289047.0532641,A
1658289047.055265,-20737,-21180,-21682,-21573,-21631,-21523,-21610,-21354,-21079,-21263,-21127,-20773,-21122,-21502,-21289,-20872,
1658289047.055265,A
1658289047.0572648,-20737,-21189,-21677,-21573,-21633,-21527,-21609,-21352,-21080,-21264,-21127,-20774,-21127,-21505,-21284,-20864,
1658289047.0572648,A
1658289047.060268,-20741,-21187,-21678,-21576,-21630,-21522,-21612,-21356,-21086,-21257,-21122,-20779,-21123,-21507,-21288,-20871,
1658289047.060268,A
1658289047.0622642,-20741,-21186,-21681,-21573,-21629,-21524,-21611,-21354,-21084,-21265,-21123,-20777,-21122,-21499,-21286,-20864,
1658289047.0622642,A
1658289047.0642657,-20736,-21185,-21677,-21571,-21625,-21520,-21610,-21349,-21081,-21261,-21120,-20772,-21124,-21500,-21289,-20865,
1658289047.0642657,A
1658289047.0662634,-20734,-21184,-21674,-21570,-21632,-21520,-21609,-21353,-21081,-21262,-21120,-20777,-21123,-21504,-21287,-20865,
1658289047.0662634,A
1658289047.0682642,-20737,-21183,-21678,-21570,-21628,-21519,-21608,-21352,-21082,-21261,-21118,-20774,-21119,-21501,-21285,-20868,
1658289047.0682642,A
1658289047.0702648,-20736,-21186,-21678,-21567,-21635,-21518,-21605,-21351,-21082,-21262,-21123,-20775,-21119,-21503,-21287,-20866,
1658289047.0702648,A
1658289047.0722635,-20735,-21183,-21675,-21567,-21629,-21526,-21606,-21353,-21082,-21264,-21123,-20779,-21123,-21498,-21287,-20870,
1658289047.0722635,A
1658289047.0752678,-20740,-21184,-21679,-21575,-21627,-21522,-21613,-21358,-21088,-21263,-21125,-20780,-21124,-21511,-21296,-20871,
1658289047.0752678,A
1658289047.0772662,-20743,-21186,-21683,-21580,-21640,-21527,-21613,-21364,-21087,-21266,-21129,-20779,-21126,-21507,-21290,-20874,
1658289047.0772662,A
1658289047.0792644,-20749,-21190,-21684,-21573,-21635,-21526,-21618,-21362,-21087,-21270,-21126,-20784,-21128,-21504,-21297,-20873,
1658289047.0792644,A
1658289047.0812666,-20749,-21189,-21685,-21574,-21637,-21528,-21617,-21359,-21089,-21265,-21130,-20780,-21126,-21511,-21293,-20876,
1658289047.0812666,A
1658289047.0832658,-20746,-21189,-21690,-21576,-21635,-21531,-21616,-21359,-21090,-21267,-21126,-20784,-21130,-21505,-21296,-20876,
1658289047.0832658,A
1658289047.0852673,-20749,-21188,-21684,-21575,-21637,-21527,-21622,-21362,-21090,-21272,-21129,-20784,-21130,-21510,-21295,-20871,
1658289047.0852673,A
1658289047.087264,-20749,-21188,-21683,-21577,-21634,-21529,-21616,-21361,-21087,-21265,-21128,-20781,-21129,-21505,-21295,-20873,
1658289047.087264,A
1658289047.0892644,-20742,-21188,-21686,-21575,-21637,-21526,-21619,-21367,-21088,-21268,-21129,-20779,-21130,-21512,-21295,-20874,
1658289047.0892644,A
1658289047.0922654,-20742,-21193,-21681,-21575,-21635,-21525,-21612,-21366,-21093,-21274,-21125,-20780,-21128,-21508,-21296,-20872,
1658289047.0922654,A
1658289047.0962675,-20750,-21190,-21685,-21579,-21636,-21524,-21615,-21365,-21089,-21268,-21132,-20784,-21125,-21511,-21294,-20873,
1658289047.0962675,A
1658289047.0992672,-20742,-21194,-21686,-21578,-21635,-21530,-21616,-21366,-21087,-21269,-21131,-20782,-21127,-21511,-21295,-20879,
1658289047.0992672,A
1658289047.1022656,-20747,-21192,-21685,-21579,-21638,-21532,-21620,-21360,-21088,-21269,-21133,-20780,-21128,-21508,-21295,-20873,
1658289047.1022656,A
1658289047.1042688,-20745,-21192,-21685,-21577,-21635,-21533,-21617,-21360,-21094,-21265,-21132,-20787,-21132,-21507,-21297,-20875,
1658289047.1042688,A
1658289047.10727,-20750,-21187,-21685,-21576,-21634,-21531,-21618,-21364,-21091,-21264,-21132,-20784,-21127,-21513,-21295,-20876,
1658289047.10727,A
1658289047.1102679,-20749,-21192,-21683,-21577,-21637,-21528,-21621,-21365,-21090,-21271,-21134,-20783,-21130,-21507,-21296,-20876,
1658289047.1102679,A
1658289047.114269,-20751,-21191,-21682,-21580,-21636,-21528,-21625,-21361,-21091,-21272,-21131,-20782,-21132,-21509,-21294,-20876,
1658289047.114269,A
1658289047.1172676,-20748,-21189,-21684,-21575,-21638,-21531,-21617,-21365,-21092,-21265,-21130,-20785,-21130,-21507,-21297,-20877,
1658289047.1172676,A
1658289047.1202676,-20747,-21196,-21684,-21581,-21635,-21535,-21617,-21363,-21091,-21271,-21133,-20787,-21128,-21511,-21299,-20877,
1658289047.1202676,A
1658289047.122265,-20748,-21193,-21686,-21578,-21637,-21528,-21618,-21368,-21090,-21267,-21133,-20785,-21132,-21507,-21294,-20874,
1658289047.1232715,A
1658289047.1272678,-20748,-21191,-21691,-21578,-21640,-21528,-21616,-21360,-21091,-21270,-21134,-20780,-21131,-21512,-21296,-20875,
1658289047.1282682,A
1658289047.1302686,-20747,-21198,-21685,-21580,-21638,-21532,-21619,-21366,-21095,-21270,-21131,-20788,-21126,-21512,-21297,-20875,
1658289047.1302686,A
1658289047.1322668,-20746,-21192,-21683,-21580,-21641,-21532,-21616,-21361,-21092,-21270,-21133,-20788,-21129,-21510,-21300,-20876,
1658289047.1322668,A
1658289047.1352684,-20749,-21189,-21689,-21581,-21636,-21531,-21619,-21365,-21089,-21275,-21137,-20786,-21130,-21512,-21299,-20877,
1658289047.1352684,A
1658289047.138266,-20749,-21189,-21686,-21582,-21638,-21531,-21617,-21364,-21092,-21271,-21128,-20783,-21129,-21509,-21296,-20877,
1658289047.138266,A
1658289047.1412666,-20749,-21192,-21689,-21576,-21639,-21528,-21617,-21365,-21091,-21276,-21130,-20784,-21132,-21510,-21296,-20874,
1658289047.1412666,A
1658289047.144271,-20745,-21194,-21684,-21579,-21641,-21529,-21616,-21364,-21087,-21270,-21130,-20782,-21129,-21508,-21297,-20876,
1658289047.144271,A
1658289047.1462646,-20748,-21193,-21686,-21577,-21639,-21529,-21618,-21363,-21093,-21267,-21130,-20785,-21128,-21507,-21294,-20877,
1658289047.1462646,A
1658289047.149266,-20748,-21193,-21686,-21579,-21642,-21530,-21617,-21360,-21094,-21265,-21133,-20783,-21125,-21513,-21295,-20875,
1658289047.149266,A
1658289047.1512675,-20746,-21190,-21682,-21577,-21635,-21528,-21616,-21360,-21089,-21267,-21129,-20783,-21127,-21504,-21295,-20879,
1658289047.1512675,A
1658289047.1542666,-20747,-21191,-21686,-21576,-21637,-21527,-21618,-21361,-21089,-21265,-21127,-20782,-21131,-21506,-21293,-20873,
1658289047.1542666,A
1658289047.1572642,-20747,-21187,-21683,-21574,-21640,-21529,-21616,-21368,-25255,-18106,-16582,-15559,-15651,-15940,-15623,-15128,
1658289047.1572642,A
1658289047.1602664,-14966,-15469,-16009,-15886,-15943,-15827,-15914,-15619,-15331,-15531,-15392,-14994,-15394,-15805,-15561,-15094,
1658289047.1602664,A
1658289047.1632633,-14950,-15459,-16002,-15873,-15941,-15828,-15907,-15622,-15328,-15534,-15392,-14994,-15399,-15805,-15561,-15095,
1658289047.1632633,A
1658289047.1652668,-14945,-15452,-15994,-15866,-15926,-15818,-15908,-15612,-15329,-15528,-15386,-14994,-15391,-15809,-15561,-15084,
1658289047.1652668,A
1658289047.168269,-14942,-15459,-15997,-15859,-15943,-15832,-15908,-15620,-15316,-15528,-15383,-14984,-15395,-15798,-15551,-15074,
1658289047.168269,A
1658289047.1702683,-14940,-15452,-15989,-15861,-15930,-15819,-15903,-15621,-15318,-15518,-15387,-14985,-15379,-15802,-15547,-15076,
1658289047.1702683,A
1658289047.1722674,-14936,-15444,-15987,-15849,-15927,-15813,-15907,-15608,-15318,-15527,-15376,-14983,-15374,-15799,-15553,-15082,
1658289047.1732683,A
1658289047.1752667,-14946,-15454,-15994,-15863,-15928,-15817,-15905,-15610,-15313,-15518,-15376,-14973,-15379,-15796,-15548,-15085,
1658289047.1752667,A
1658289047.1772685,-14935,-15445,-15979,-15856,-15921,-15818,-15904,-15611,-15315,-15511,-15371,-14983,-15383,-15802,-15553,-15085,
1658289047.1772685,A
1658289047.1792672,-14942,-15448,-15985,-15862,-15928,-15817,-15900,-15606,-15319,-15517,-15364,-14973,-15378,-15787,-15549,-15074,
1658289047.1792672,A
1658289047.181266,-14939,-15448,-15989,-15855,-15926,-15815,-15899,-15612,-15318,-15511,-15378,-14976,-15388,-15797,-15546,-15078,
1658289047.181266,A
1658289047.1842673,-14927,-15447,-15988,-15850,-15929,-15808,-15900,-15606,-15312,-15518,-15371,-14980,-15381,-15794,-15544,-15086,
1658289047.1842673,A
1658289047.1862662,-14934,-15452,-15979,-15856,-15923,-15810,-15901,-15606,-15312,-15511,-15370,-14979,-15371,-15791,-15547,-15075,
1658289047.1862662,A
1658289047.1882646,-14933,-15443,-15987,-15851,-15928,-15812,-15903,-15615,-15314,-15519,-15370,-14978,-15381,-15798,-15541,-15070,
1658289047.1882646,A
1658289047.1902657,-14930,-15446,-15981,-15860,-15921,-15802,-15895,-15603,-15315,-15516,-15370,-14978,-15377,-15797,-15544,-15075,
1658289047.1902657,A
1658289047.1922657,-14932,-15443,-15984,-15851,-15922,-15812,-15895,-15608,-15307,-15511,-15370,-14968,-15372,-15782,-15537,-15068,
1658289047.1932652,A
1658289047.1952646,-14933,-15448,-15978,-15849,-15921,-15808,-15899,-15606,-15309,-15515,-15371,-14973,-15381,-15784,-15548,-15074,
1658289047.1952646,A
1658289047.1972647,-14936,-15444,-15979,-15852,-15917,-15813,-15889,-15602,-15299,-15502,-15368,-14971,-15374,-15787,-15547,-15066,
1658289047.1972647,A
1658289047.2002666,-14931,-15438,-15976,-15848,-15918,-15811,-15892,-15608,-15305,-15505,-15371,-14972,-15376,-15790,-15540,-15077,
1658289047.2002666,A
1658289047.2042677,-14930,-15430,-15976,-15847,-15923,-15802,-15892,-15600,-15305,-15511,-15369,-14972,-15375,-15792,-15538,-15070,
1658289047.2042677,A
1658289047.2072854,-14928,-15443,-15982,-15847,-15918,-15810,-15899,-15599,-15304,-15512,-15358,-14962,-15376,-15788,-15540,-15078,
1658289047.2072854,A
1658289047.210266,-14930,-15445,-15978,-15850,-15919,-15812,-15890,-15603,-15313,-15506,-15370,-14969,-15377,-15788,-15544,-15076,
1658289047.210266,A
1658289047.2132668,-14926,-15434,-15976,-15843,-15907,-15806,-15892,-15600,-15304,-15506,-15359,-14973,-15370,-15794,-15545,-15072,
1658289047.2132668,A
1658289047.2152643,-14932,-15445,-15975,-15847,-15921,-15811,-15897,-15602,-15312,-15507,-15367,-14975,-15370,-15784,-15540,-15070,
1658289047.2152643,A
1658289047.2172868,-14932,-15437,-15982,-15850,-15924,-15812,-15887,-15602,-15308,-15503,-15367,-14963,-15372,-15778,-15541,-15071,
1658289047.2172868,A
1658289047.2192862,-14921,-15435,-15973,-15849,-15914,-15801,-15890,-15593,-15300,-15504,-15360,-14969,-15376,-15781,-15536,-15071,
1658289047.2192862,A
1658289047.2212863,-14925,-15439,-15978,-15845,-15922,-15810,-15890,-15596,-15305,-15506,-15371,-14970,-15374,-15787,-15537,-15061,
1658289047.2212863,A
1658289047.223298,-14927,-15432,-15976,-15848,-15926,-15814,-15899,-15609,-15303,-15511,-15369,-14969,-15372,-15785,-15535,-15072,
1658289047.223298,A
1658289047.2252972,-14931,-15442,-15972,-15849,-15912,-15806,-15892,-15598,-15298,-15505,-15366,-14969,-15370,-15784,-15533,-15070,
1658289047.2262676,A
1658289047.2282908,-14926,-15437,-15977,-15853,-15913,-15808,-15894,-15599,-15305,-15508,-15366,-14966,-15373,-15788,-15540,-15071,
1658289047.2282908,A
1658289047.230288,-14927,-15426,-15974,-15841,-15914,-15807,-15887,-15602,-15302,-15506,-15360,-14969,-15371,-15781,-15539,-15065,
1658289047.230288,A
1658289047.2322738,-14929,-15438,-15978,-15844,-15911,-15803,-15890,-15597,-15302,-15500,-15358,-14966,-15364,-15785,-15529,-15073,
1658289047.2332733,A
1658289047.2352695,-14926,-15435,-15975,-15846,-15917,-15810,-15890,-15606,-15307,-15501,-15363,-14965,-15366,-15784,-15531,-15072,
1658289047.2352695,A
1658289047.2372723,-14925,-15437,-15971,-15847,-15904,-15804,-15891,-15597,-15308,-15504,-15363,-14956,-15365,-15785,-15530,-15069,
1658289047.2372723,A
1658289047.2392714,-14929,-15432,-15973,-15850,-15928,-15811,-15887,-15600,-15299,-15512,-15365,-14972,-15369,-15780,-15536,-15067,
1658289047.2392714,A
1658289047.24127,-14927,-15434,-15975,-15845,-15916,-15811,-15889,-15601,-15303,-15495,-15365,-14969,-15377,-15782,-15535,-15070,
1658289047.24127,A
1658289047.2452724,-14927,-15436,-15976,-15848,-15914,-15805,-15881,-15603,-15298,-15508,-15358,-14971,-15375,-15787,-15535,-15073,
1658289047.2452724,A
1658289047.2482662,-14932,-15441,-15976,-15847,-15908,-15806,-15889,-15603,-15300,-15501,-15364,-14970,-15372,-15786,-15531,-15059,
1658289047.2482662,A
1658289047.2512753,-14926,-15434,-15974,-15843,-15916,-15808,-15882,-15599,-15303,-15505,-15373,-14968,-15372,-15794,-15530,-15068,
1658289047.2512753,A
1658289047.2542677,-14924,-15432,-15970,-15842,-15914,-15807,-15891,-15601,-15301,-15510,-15360,-14973,-15369,-15791,-15538,-15071,
1658289047.2542677,A
1658289047.2562943,-14929,-15442,-15977,-15856,-15921,-15813,-15897,-15604,-15308,-15512,-15361,-14975,-15377,-15784,-15542,-15066,
1658289047.257298,A
1658289047.259266,-14929,-15439,-15974,-15849,-15913,-15798,-15882,-15595,-15304,-15506,-15363,-14968,-15374,-15780,-15528,-15070,
1658289047.2602699,A
1658289047.2642732,-14932,-15441,-15974,-15847,-15920,-15806,-15897,-15600,-15303,-15500,-15361,-14959,-15368,-15776,-15536,-15071,
1658289047.2642732,A
1658289047.2673068,-14930,-15434,-15976,-15846,-15918,-15801,-15886,-15597,-15298,-15501,-15362,-14957,-15370,-15782,-15538,-15071,
1658289047.2673068,A
1658289047.2692661,-14931,-15431,-15973,-15840,-15908,-15794,-15888,-15587,-15298,-15508,-15359,-14965,-15372,-15786,-15538,-15061,
1658289047.2692661,A
1658289047.2712657,-14924,-15433,-15975,-15839,-15917,-15803,-15887,-15602,-15292,-15508,-15362,-14966,-15375,-15777,-15528,-15065,
1658289047.2712657,A
1658289047.2742686,-14924,-15427,-15973,-15848,-15907,-15801,-15888,-15595,-15298,-15504,-15359,-14964,-15373,-15779,-15534,-15066,
1658289047.2742686,A
1658289047.2762666,-14927,-15437,-15969,-15838,-15915,-15805,-15888,-15586,-15299,-15500,-15361,-14968,-15372,-15783,-15534,-15065,
1658289047.2762666,A
1658289047.2792656,-14930,-15428,-15969,-15842,-15908,-15805,-15893,-15602,-15300,-15506,-15357,-14970,-15370,-15783,-15538,-15063,
1658289047.2792656,A
1658289047.2812645,-14922,-15435,-15967,-15846,-15915,-15804,-15891,-15592,-15301,-15500,-15354,-14959,-15373,-15781,-15528,-15067,
1658289047.2812645,A
