UTC:,50:11.6,,,,,,,,,,,,,,,
Isrc:,100plus,,,,,,,,,,,,,,,
time [s],data*0.1 [mV]:,,,,,,,,,,,,,,,
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20494,-21112,-21611,-21504,-21562,-21453,-21545,-21288,-21012,-21195,-21064,-20704,-21058,-21439,-21221,-20800
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20674,-21123,-21622,-21511,-21569,-21463,-21549,-21294,-21023,-21201,-21065,-20707,-21063,-21440,-21230,-20802
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20672,-21125,-21617,-21511,-21570,-21463,-21552,-21297,-21016,-21201,-21066,-20715,-21058,-21444,-21232,-20807
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20676,-21121,-21623,-21517,-21577,-21466,-21553,-21299,-21024,-21201,-21065,-20713,-21065,-21443,-21228,-20806
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21128,-21619,-21515,-21572,-21470,-21553,-21298,-21021,-21204,-21068,-20716,-21064,-21446,-21232,-20811
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20678,-21131,-21621,-21512,-21577,-21468,-21557,-21296,-21021,-21201,-21070,-20713,-21071,-21444,-21233,-20809
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20679,-21123,-21625,-21515,-21576,-21463,-21554,-21304,-21027,-21209,-21066,-20713,-21065,-21449,-21232,-20810
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20679,-21124,-21625,-21515,-21579,-21467,-21558,-21305,-21018,-21203,-21072,-20712,-21066,-21446,-21232,-20806
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20679,-21128,-21624,-21515,-21577,-21464,-21552,-21301,-21022,-21205,-21068,-20720,-21062,-21448,-21232,-20809
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20680,-21132,-21622,-21518,-21572,-21464,-21557,-21304,-21026,-21204,-21073,-20716,-21067,-21449,-21232,-20812
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21134,-21626,-21516,-21577,-21467,-21558,-21305,-21020,-21207,-21070,-20717,-21070,-21445,-21236,-20808
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21131,-21628,-21518,-21579,-21469,-21560,-21307,-21023,-21202,-21072,-20724,-21069,-21445,-21231,-20808
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20683,-21131,-21625,-21516,-21576,-21467,-21555,-21306,-21027,-21208,-21075,-20720,-21065,-21450,-21234,-20810
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20683,-21130,-21623,-21522,-21580,-21468,-21559,-21300,-21029,-21206,-21070,-20716,-21068,-21446,-21236,-20815
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20683,-21131,-21627,-21519,-21575,-21473,-21557,-21301,-21028,-21209,-21071,-20720,-21068,-21446,-21238,-20817
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20687,-21130,-21627,-21523,-21580,-21468,-21560,-21301,-21027,-21207,-21069,-20723,-21066,-21448,-21235,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20679,-21130,-21627,-21522,-21574,-21472,-21555,-21305,-21023,-21211,-21071,-20719,-21067,-21449,-21235,-20808
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20681,-21132,-21621,-21523,-21583,-21472,-21559,-21303,-21029,-21211,-21073,-20716,-21073,-21448,-21237,-20811
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20678,-21128,-21633,-21521,-21582,-21468,-21562,-21300,-21021,-21204,-21073,-20720,-21075,-21447,-21239,-20812
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21128,-21628,-21518,-21582,-21472,-21557,-21305,-21027,-21209,-21074,-20721,-21071,-21449,-21238,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20681,-21131,-21631,-21520,-21578,-21476,-21561,-21300,-21031,-21209,-21070,-20719,-21074,-21450,-21233,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20681,-21129,-21626,-21516,-21582,-21473,-21559,-21305,-21030,-21211,-21072,-20722,-21070,-21454,-21234,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21134,-21631,-21523,-21578,-21470,-21560,-21303,-21025,-21208,-21072,-20717,-21074,-21449,-21241,-20811
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21129,-21628,-21517,-21581,-21472,-21555,-21305,-21025,-21210,-21074,-20720,-21070,-21455,-21238,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21132,-21628,-21520,-21576,-21472,-21557,-21308,-21025,-21213,-21076,-20723,-21070,-21449,-21236,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21132,-21626,-21524,-21584,-21472,-21562,-21303,-21028,-21209,-21073,-20720,-21072,-21451,-21239,-20813
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20688,-21132,-21628,-21523,-21579,-21470,-21561,-21312,-21025,-21211,-21072,-20724,-21075,-21452,-21240,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21129,-21628,-21516,-21586,-21472,-21565,-21305,-21029,-21207,-21073,-20722,-21075,-21455,-21239,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20684,-21133,-21627,-21522,-21579,-21477,-21563,-21305,-21027,-21208,-21073,-20723,-21073,-21451,-21236,-20812
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20684,-21132,-21626,-21522,-21581,-21479,-21564,-21301,-21029,-21210,-21072,-20719,-21071,-21448,-21238,-20815
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21134,-21630,-21523,-21580,-21473,-21561,-21306,-21028,-21211,-21076,-20723,-21072,-21450,-21235,-20812
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20690,-21134,-21630,-21522,-21582,-21474,-21559,-21305,-21029,-21211,-21073,-20720,-21072,-21447,-21242,-20811
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20682,-21136,-21632,-21523,-21583,-21469,-21561,-21308,-21028,-21207,-21077,-20719,-21076,-21451,-21239,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21134,-21629,-21525,-21584,-21474,-21562,-21302,-21026,-21211,-21073,-20727,-21073,-21453,-21240,-20813
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20684,-21135,-21631,-21520,-21587,-21472,-21562,-21306,-21027,-21212,-21074,-20724,-21072,-21454,-21240,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20683,-21139,-21635,-21523,-21581,-21473,-21566,-21306,-21029,-21214,-21071,-20722,-21071,-21454,-21241,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20687,-21138,-21633,-21527,-21582,-21475,-21563,-21307,-21032,-21212,-21074,-20722,-21072,-21456,-21239,-20819
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21135,-21632,-21526,-21581,-21473,-21563,-21308,-21032,-21213,-21074,-20724,-21073,-21451,-21242,-20813
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20684,-21134,-21634,-21519,-21581,-21477,-21561,-21311,-21029,-21212,-21078,-20723,-21075,-21455,-21236,-20817
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20690,-21139,-21631,-21520,-21588,-21474,-21564,-21311,-21031,-21211,-21072,-20723,-21075,-21456,-21239,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20688,-21142,-21632,-21522,-21583,-21476,-21566,-21313,-21033,-21213,-21078,-20726,-21076,-21453,-21242,-20817
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20686,-21131,-21630,-21523,-21579,-21471,-21565,-21308,-21029,-21212,-21080,-20725,-21073,-21458,-21235,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20687,-21137,-21631,-21524,-21584,-21479,-21565,-21309,-21035,-21215,-21075,-20722,-21076,-21453,-21240,-20821
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21139,-21631,-21527,-21587,-21475,-21561,-21307,-21034,-21210,-21080,-20726,-21077,-21451,-21238,-20819
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20686,-21133,-21634,-21522,-21582,-21475,-21559,-21313,-21032,-21215,-21078,-20725,-21074,-21453,-21238,-20815
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20685,-21137,-21633,-21523,-21577,-21477,-21565,-21310,-21032,-21216,-21080,-20726,-21075,-21457,-21239,-20815
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20690,-21139,-21636,-21524,-21581,-21478,-21563,-21312,-21029,-21214,-21075,-20727,-21075,-21454,-21242,-20823
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20683,-21139,-21634,-21525,-21587,-21476,-21563,-21313,-21035,-21214,-21079,-20721,-21077,-21453,-21239,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20690,-21138,-21627,-21526,-21589,-21478,-21564,-21313,-21031,-21209,-21078,-20726,-21074,-21458,-21237,-20814
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20688,-21141,-21635,-21527,-21583,-21478,-21559,-21314,-21033,-21213,-21078,-20724,-21078,-21456,-21243,-20817
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20692,-21136,-21634,-21527,-21584,-21479,-21562,-21311,-21031,-21210,-21079,-20726,-21076,-21456,-21242,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20692,-21136,-21634,-21522,-21582,-21478,-21565,-21309,-21035,-21213,-21079,-20723,-21075,-21457,-21239,-20821
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20693,-21135,-21633,-21525,-21588,-21475,-21564,-21313,-21034,-21212,-21076,-20725,-21075,-21459,-21241,-20822
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20691,-21138,-21630,-21526,-21587,-21473,-21567,-21305,-21030,-21213,-21078,-20728,-21078,-21451,-21243,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21136,-21635,-21529,-21581,-21477,-21569,-21313,-21029,-21216,-21081,-20726,-21075,-21456,-21240,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20691,-21137,-21634,-21525,-21585,-21480,-21566,-21307,-21035,-21215,-21080,-20727,-21077,-21453,-21244,-20822
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21143,-21636,-21527,-21582,-21479,-21566,-21309,-21031,-21217,-21077,-20726,-21073,-21460,-21241,-20819
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20688,-21140,-21635,-21523,-21583,-21480,-21564,-21312,-21032,-21214,-21077,-20726,-21079,-21455,-21244,-20824
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20688,-21141,-21639,-21526,-21586,-21476,-21564,-21314,-21035,-21211,-21080,-20727,-21075,-21458,-21237,-20820
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20691,-21137,-21629,-21527,-21582,-21482,-21564,-21308,-21033,-21216,-21078,-20728,-21075,-21454,-21245,-20820
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20696,-21137,-21636,-21528,-21588,-21476,-21567,-21312,-21033,-21214,-21084,-20728,-21079,-21451,-21244,-20820
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21142,-21635,-21527,-21583,-21481,-21562,-21314,-21037,-21215,-21081,-20729,-21073,-21457,-21241,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20692,-21143,-21640,-21528,-21586,-21476,-21565,-21311,-21036,-21216,-21079,-20726,-21078,-21457,-21241,-20822
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20691,-21139,-21632,-21526,-21588,-21477,-21563,-21310,-21028,-21214,-21074,-20731,-21079,-21459,-21239,-20820
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20690,-21142,-21630,-21531,-21587,-21480,-21560,-21316,-21032,-21212,-21076,-20727,-21072,-21454,-21244,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20686,-21141,-21634,-21524,-21586,-21473,-21564,-21312,-21042,-21215,-21081,-20728,-21076,-21458,-21245,-20819
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21141,-21636,-21529,-21587,-21479,-21566,-21313,-21035,-21213,-21080,-20726,-21080,-21459,-21245,-20819
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20687,-21144,-21634,-21526,-21586,-21480,-21563,-21311,-21041,-21215,-21078,-20729,-21078,-21460,-21243,-20819
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21135,-21636,-21526,-21585,-21479,-21568,-21312,-21033,-21214,-21078,-20723,-21080,-21453,-21240,-20821
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20686,-21144,-21630,-21528,-21585,-21479,-21572,-21313,-21039,-21212,-21078,-20729,-21079,-21458,-21247,-20822
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20693,-21141,-21632,-21525,-21588,-21477,-21564,-21312,-21031,-21217,-21080,-20727,-21075,-21457,-21243,-20823
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20694,-21139,-21633,-21526,-21587,-21473,-21570,-21312,-21030,-21215,-21079,-20727,-21079,-21458,-21243,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21136,-21635,-21530,-21585,-21476,-21567,-21312,-21038,-21216,-21079,-20725,-21077,-21454,-21243,-20823
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20691,-21138,-21637,-21530,-21590,-21478,-21568,-21316,-21033,-21216,-21085,-20728,-21083,-21456,-21246,-20823
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20696,-21138,-21637,-21524,-21587,-21479,-21570,-21313,-21033,-21215,-21082,-20729,-21076,-21458,-21244,-20816
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20695,-21141,-21632,-21528,-21584,-21480,-21566,-21309,-21027,-21217,-21080,-20727,-21078,-21458,-21241,-20821
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20691,-21139,-21639,-21520,-21587,-21481,-21565,-21313,-21035,-21216,-21077,-20729,-21082,-21459,-21242,-20822
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20693,-21139,-21631,-21531,-21584,-21480,-21570,-21311,-21033,-21217,-21081,-20727,-21081,-21458,-21240,-20825
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20689,-21139,-21631,-21526,-21585,-21480,-21565,-21310,-21034,-21217,-21082,-20727,-21083,-21461,-21240,-20821
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20693,-21140,-21636,-21527,-21585,-21474,-21565,-21311,-21035,-21214,-21077,-20730,-21079,-21461,-21241,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20692,-21141,-21635,-21527,-21586,-21482,-21568,-21311,-21037,-21220,-21078,-20730,-21077,-21457,-21245,-20818
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20693,-21138,-21636,-21523,-21589,-21480,-21565,-21311,-21035,-21216,-21082,-20728,-21077,-21461,-21243,-20821
1658289012,A,,,,,,,,,,,,,,,
1658289012,-20694,-21140,-21636,-21526,-21592,-21480,-21569,-21309,-21033,-21214,-21079,-20729,-21079,-21457,-21247,-20822
1658289012,A,,,,,,,,,,,,,,,
1658289013,-20694,-21142,-21634,-21527,-21588,-21479,-21567,-21309,-21035,-21213,-21080,-20729,-21076,-21455,-21244,-20823
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20691,-21142,-21637,-21529,-21589,-21478,-21569,-21315,-21033,-21216,-21081,-20728,-21079,-21464,-21245,-20826
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20694,-21137,-21633,-21529,-21588,-21477,-21570,-21311,-21032,-21216,-21076,-20729,-21078,-21454,-21246,-20824
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20694,-21142,-21641,-21531,-21587,-21481,-21563,-21316,-21036,-21216,-21082,-20730,-21081,-21458,-21241,-20826
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20696,-21140,-21637,-21530,-21590,-21479,-21572,-21307,-21032,-21216,-21079,-20731,-21080,-21462,-21244,-20819
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20692,-21140,-21634,-21531,-21584,-21474,-21568,-21311,-21033,-21217,-21084,-20724,-21081,-21457,-21249,-20819
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20693,-21139,-21636,-21527,-21586,-21485,-21567,-21315,-21031,-21220,-21079,-20728,-21074,-21463,-21241,-20828
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20696,-21139,-21635,-21529,-21590,-21481,-21571,-21312,-21037,-21216,-21077,-20732,-21078,-21458,-21246,-20823
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20698,-21141,-21636,-21527,-21588,-21481,-21569,-21315,-21038,-21217,-21080,-20728,-21079,-21457,-21243,-20821
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20699,-21143,-21640,-21529,-21588,-21478,-21572,-21312,-21034,-21217,-21078,-20732,-21084,-21459,-21246,-20822
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20692,-21145,-21637,-21530,-21587,-21477,-21569,-21315,-21035,-21213,-21081,-20730,-21083,-21459,-21245,-20819
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20697,-21139,-21640,-21529,-21590,-21478,-21567,-21309,-21035,-21215,-21082,-20726,-21086,-21461,-21241,-20823
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20694,-21140,-21641,-21532,-21590,-21475,-21564,-21309,-21033,-21215,-21078,-20728,-21080,-21459,-21244,-20816
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20694,-21141,-21639,-21529,-21584,-21481,-21567,-21311,-21035,-21221,-21079,-20726,-21082,-21457,-21244,-20821
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20693,-21145,-21640,-21530,-21592,-21480,-21568,-21313,-21034,-21216,-21080,-20727,-21082,-21456,-21242,-20824
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20696,-21141,-21636,-21526,-21590,-21480,-21569,-21314,-21038,-21216,-21078,-20729,-21083,-21462,-21243,-20825
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20694,-21143,-21638,-21529,-21588,-21478,-21570,-21309,-21039,-21218,-21078,-20732,-21075,-21459,-21242,-20819
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20690,-21141,-21639,-21531,-21593,-21475,-21567,-21312,-21036,-21215,-21076,-20731,-21082,-21459,-21249,-20823
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20691,-21143,-21635,-21530,-21590,-21481,-21566,-21312,-21035,-21217,-21078,-20730,-21079,-21459,-21240,-20824
1658289013,A,,,,,,,,,,,,,,,
1658289013,-20693,-21139,-21636,-21527,-21591,-21475,-21570,-21313,-21034,-21218,-21079,-20727,-21082,-21457,-21239,-20822
1658289013,A,,,,,,,,,,,,,,,
1658289014,-20693,-21137,-21639,-21529,-21591,-21480,-21565,-21308,-21039,-21212,-21076,-20730,-21077,-21459,-21245,-20823
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20696,-21146,-21634,-21531,-21588,-21482,-21564,-21315,-21037,-21223,-21080,-20732,-21081,-21457,-21245,-20823
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20691,-21137,-21636,-21526,-21587,-21478,-21572,-21310,-21033,-21216,-21078,-20732,-21080,-21458,-21246,-20818
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20691,-21141,-21639,-21527,-21586,-21479,-21569,-21318,-21038,-21215,-21082,-20727,-21083,-21459,-21248,-20823
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20695,-21142,-21637,-21526,-21585,-21482,-21566,-21317,-21034,-21220,-21084,-20728,-21083,-21458,-21241,-20825
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20692,-21141,-21635,-21532,-21591,-21478,-21567,-21317,-21036,-21218,-21079,-20727,-21076,-21462,-21247,-20826
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20693,-21141,-21637,-21527,-21590,-21482,-21570,-21311,-21040,-21216,-21079,-20729,-21079,-21461,-21243,-20823
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20692,-21141,-21642,-21528,-21591,-21481,-21568,-21314,-21035,-21220,-21082,-20733,-21082,-21453,-21246,-20827
1658289014,A,,,,,,,,,,,,,,,
1658289014,-20696,-21143,-21636,-21531,-21590,-21474,-21570,-21314,-21038,-21211,-21084,-20731,-21081,-21464,-21244,-20820
1658289014,A,,,,,,,,,,,,,,,
